concessionaria;ano_do_pnv_snv;uf;tipo_de_pista;sentido;direcao;situacao;data_da_inativacao;km_m_inicio;latitude_inicio;longitude_inicio;km_m_final;latitude_final;longitude_final;br
AUTOPISTA PLANALTO SUL;2017;PR;Principal;Crescente;Sul;Ativo;;181.9;-25.92632;-49.62446;184.355;-25.94106;-49.63852;116
AUTOPISTA PLANALTO SUL;2017;PR;Principal;Crescente;Sul;Ativo;;185.19;-25.947043;-49.643685;186.16;-25.95438;-49.64891;116
AUTOPISTA PLANALTO SUL;2017;PR;Principal;Crescente;Sul;Ativo;;187.17;-25.962227;-49.65403;187.442;-25.96488;-49.65558;116
AUTOPISTA PLANALTO SUL;2017;PR;Principal;Crescente;Sul;Ativo;;188.17;-25.970079;-49.658998;190.442;-25.98725;-49.66533;116
AUTOPISTA PLANALTO SUL;2017;PR;Principal;Crescente;Sul;Ativo;;190.58;-25.988955;-49.665771;191.5;-25.99672;-49.66777;116
AUTOPISTA PLANALTO SUL;2017;PR;Principal;Crescente;Sul;Ativo;;192.32;-26.003557;-49.669632;196.045;-26.03105;-49.68796;116
AUTOPISTA PLANALTO SUL;2017;PR;Principal;Crescente;Sul;Ativo;;196.27;-26.032491;-49.689719;198.32;-26.05369;-49.71058;116
AUTOPISTA PLANALTO SUL;2017;PR;Principal;Crescente;Sul;Ativo;;198.79;-26.047257;-49.706248;199.64;-26.05365;-49.71028;116
AUTOPISTA PLANALTO SUL;2017;PR;Principal;Crescente;Sul;Ativo;;199.95;-26.054306;-49.713415;200.19;-26.05485;-49.71581;116
AUTOPISTA PLANALTO SUL;2017;PR;Principal;Crescente;Sul;Ativo;;200.88;-26.056087;-49.722039;201.21;-26.05697;-49.72531;116
AUTOPISTA PLANALTO SUL;2017;PR;Principal;Crescente;Sul;Ativo;;201.51;-26.058382;-49.727881;207.41;-26.07811;-49.76658;116
AUTOPISTA PLANALTO SUL;2017;PR;Principal;Crescente;Sul;Ativo;;207.643;-26.079251;-49.76859;208.085;-26.08082;-49.77098;116
AUTOPISTA PLANALTO SUL;2017;PR;Principal;Crescente;Sul;Ativo;;208.31;-26.082062;-49.773121;211.8;-26.10792;-49.78332;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;0.0;-26.109172;-49.784422;12.73;-26.182916;-49.873579;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;13.7;-26.190891;-49.876607;14.12;-26.19434;-49.877924;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;15.1;-26.202463;-49.881025;15.68;-26.207352;-49.883005;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;16.2;-26.21156;-49.88543;16.58;-26.21459;-49.88718;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;17.67;-26.22324;-49.892247;17.437;-26.221313;-49.891028;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;17.7;-26.223304;-49.892213;17.81;-26.224483;-49.892854;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;18.137;-26.227468;-49.894524;18.435;-26.229603;-49.895925;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;18.93;-26.233686;-49.898278;19.151;-26.235712;-49.899343;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;19.3;-26.236927;-49.90015;19.78;-26.240645;-49.902212;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;20.024;-26.242519;-49.903377;20.685;-26.247905;-49.906318;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;21.5;-26.25422;-49.910132;21.68;-26.255745;-49.910924;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;22.27;-26.261015;-49.914048;22.57;-26.263227;-49.915445;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;23.236;-26.267235;-49.91763;24.06;-26.272664;-49.920676;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;24.1;-26.274095;-49.921578;26.195;-26.287618;-49.936284;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;27.82;-26.297598;-49.947797;28.815;-26.304167;-49.953856;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;29.265;-26.306943;-49.957282;29.695;-26.309614;-49.960265;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;30.017;-26.311479;-49.962473;30.875;-26.316306;-49.96962;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;31.16;-26.317642;-49.972081;31.35;-26.318565;-49.973622;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;31.58;-26.319586;-49.975672;31.755;-26.320454;-49.977129;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;32.468;-26.323742;-49.983299;34.72;-26.334258;-50.002223;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;34.98;-26.335508;-50.004632;35.458;-26.337213;-50.008866;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;35.783;-26.337866;-50.012263;35.46;-26.337208;-50.008928;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;36.585;-26.339591;-50.019843;36.977;-26.340465;-50.023457;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;37.335;-26.3412;-50.02713;37.578;-26.341759;-50.029421;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;37.83;-26.342275;-50.032009;38.22;-26.343133;-50.035452;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;38.422;-26.343565;-50.037703;38.692;-26.344231;-50.040273;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;38.884;-26.344594;-50.042208;39.655;-26.343325;-50.049322;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;40.275;-26.340574;-50.054669;40.665;-26.339181;-50.058179;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;41.205;-26.33847;-50.063685;41.475;-26.338275;-50.066405;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;41.887;-26.337808;-50.070556;42.333;-26.337524;-50.074888;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;42.98;-26.33678;-50.08143;44.022;-26.338307;-50.091326;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;44.43;-26.33998;-50.095077;44.817;-26.341609;-50.098395;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;46.406;-26.351483;-50.109456;48.37;-26.365521;-50.121187;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;49.2;-26.371468;-50.126244;49.565;-26.374159;-50.128414;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;50.65;-26.382236;-50.135302;50.847;-26.383869;-50.136565;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;51.1;-26.384984;-50.137563;51.746;-26.388921;-50.142342;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;51.892;-26.38945;-50.143865;52.67;-26.391866;-50.150986;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;52.9;-26.392532;-50.153086;55.724;-26.390681;-50.181283;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;55.9;-26.389415;-50.182778;56.396;-26.386609;-50.186208;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;56.7;-26.383705;-50.188579;58.179;-26.377922;-50.199142;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;58.309;-26.378092;-50.200441;58.56;-26.378549;-50.202959;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;58.85;-26.37889;-50.205504;61.455;-26.391949;-50.225213;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;61.8;-26.395493;-50.225624;62.134;-26.398099;-50.225767;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;62.4;-26.400517;-50.226029;63.117;-26.404897;-50.22635;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;64.4;-26.41847;-50.227593;65.387;-26.427651;-50.228367;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;65.667;-26.43037;-50.228598;67.539;-26.446983;-50.228117;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;68.1;-26.451924;-50.227913;71.1;-26.478486;-50.232364;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;71.2;-26.480053;-50.232543;71.64;-26.483358;-50.23256;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;71.99;-26.486697;-50.232759;72.94;-26.495157;-50.233087;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;73.6;-26.50166;-50.233449;74.135;-26.505919;-50.232808;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;74.9;-26.511528;-50.227719;75.519;-26.515889;-50.224783;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;76.5;-26.5237;-50.225922;76.948;-26.528457;-50.225925;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;78.5;-26.541631;-50.224681;78.68;-26.544258;-50.224293;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;79.36;-26.550612;-50.223684;79.89;-26.555047;-50.223162;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;80.076;-26.556739;-50.222984;83.017;-26.583197;-50.222955;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;83.645;-26.588769;-50.223751;84.067;-26.592549;-50.224214;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;84.78;-26.598806;-50.225707;86.65;-26.614625;-50.231787;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;87.16;-26.617502;-50.235342;87.725;-26.62231;-50.24102;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;87.886;-26.617564;-50.235317;87.98;-26.61746;-50.23542;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;88.1;-26.62359;-50.24204;88.296;-26.625353;-50.243073;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;88.9;-26.630345;-50.24648;90.38;-26.638782;-50.256966;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;90.5;-26.636965;-50.254878;90.823;-26.641601;-50.260006;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;91.5;-26.646;-50.26462;92.286;-26.651531;-50.270122;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;92.5;-26.653111;-50.271377;93.133;-26.657804;-50.274955;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;93.8;-26.663217;-50.279184;94.203;-26.665821;-50.281136;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;94.95;-26.671588;-50.285606;95.34;-26.674423;-50.287587;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;95.87;-26.678228;-50.29007;96.795;-26.685806;-50.294083;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;97.1;-26.688309;-50.29442;97.365;-26.690758;-50.294517;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;97.5;-26.692891;-50.294356;97.79;-26.695264;-50.293827;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;98.4;-26.70052;-50.292891;100.425;-26.715091;-50.300042;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;100.78;-26.716342;-50.303222;101.32;-26.719031;-50.30774;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;101.98;-26.724656;-50.310294;102.26;-26.726968;-50.311186;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;102.34;-26.727777;-50.31152;103.725;-26.727;-50.3112;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;104.19;-26.74394;-50.3145;105.1;-26.751497;-50.317511;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;106.4;-26.754357;-50.321829;106.685;-26.754521;-50.324882;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;106.7;-26.754635;-50.325159;110.418;-26.762623;-50.352187;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;110.685;-26.765537;-50.351493;111.855;-26.7755;-50.3483;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;112.5;-26.78176;-50.34626;112.918;-26.783828;-50.345525;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;113.9;-26.793063;-50.342533;118.615;-26.822834;-50.361426;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;118.8;-26.823365;-50.363192;118.955;-26.823816;-50.364676;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;119.25;-26.8248;-50.36802;119.745;-26.826136;-50.372271;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;120.025;-26.826881;-50.375014;120.915;-26.8295;-50.3834;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;121.1;-26.83011;-50.38555;121.735;-26.833033;-50.390426;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;122.02;-26.835321;-50.391494;122.535;-26.838924;-50.394454;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;122.7;-26.84001;-50.396035;124.118;-26.849335;-50.40478;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;124.3;-26.8512;-50.405283;129.025;-26.881262;-50.428999;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;129.25;-26.88405;-50.43066;129.866;-26.888037;-50.432902;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;130.105;-26.889969;-50.433985;130.63;-26.894245;-50.436107;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;130.75;-26.896167;-50.436185;131.12;-26.898634;-50.43625;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;132.4;-26.909119;-50.441897;138.024;-26.951727;-50.425633;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;138.26;-26.953465;-50.423723;141.05;-26.97075;-50.40602;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;141.1;-26.964864;-50.41091;141.36;-26.97323;-50.40245;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;141.75;-26.975617;-50.399059;142.13;-26.977841;-50.396706;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;142.63;-26.98162;-50.394161;143.43;-26.987988;-50.395285;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;143.56;-26.989548;-50.395542;144.0;-26.992849;-50.396406;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;144.43;-26.994939;-50.400102;146.21;-26.999306;-50.414205;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;146.6;-27.003124;-50.415767;146.625;-27.005265;-50.416542;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;147.041;-27.00613;-50.417336;147.93;-27.0136;-50.4204;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;148.35;-27.017182;-50.422486;148.845;-27.021137;-50.422378;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;148.95;-27.022058;-50.421689;150.19;-27.030224;-50.425591;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;150.75;-27.036173;-50.427055;151.24;-27.039772;-50.427052;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;151.72;-27.04402;-50.42633;153.68;-27.061062;-50.425938;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;154.72;-27.070076;-50.429268;155.6;-27.076996;-50.430685;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;155.9;-27.07831;-50.433302;158.21;-27.091857;-50.448951;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;158.3;-27.09238;-50.44948;159.02;-27.097267;-50.4538;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;159.5;-27.10165;-50.45371;160.165;-27.107035;-50.455693;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;160.5;-27.10963;-50.45638;160.7;-27.111984;-50.456823;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;161.1;-27.11532;-50.45757;162.555;-27.127829;-50.45835;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;162.95;-27.13147;-50.45835;162.865;-27.132837;-50.458528;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;163.65;-27.13765;-50.45887;167.0;-27.166033;-50.465348;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;167.6;-27.17269;-50.46333;170.085;-27.195902;-50.463636;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;170.8;-27.198344;-50.465378;170.845;-27.199252;-50.465626;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;171.4;-27.204065;-50.465772;171.5;-27.208168;-50.466143;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;172.2;-27.21157;-50.46547;174.725;-27.228639;-50.467148;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;174.95;-27.230031;-50.46613;175.197;-27.232146;-50.464468;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;175.35;-27.23345;-50.46395;176.7;-27.243886;-50.460504;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;178.45;-27.25744;-50.44978;182.51;-27.286514;-50.433372;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;182.8;-27.289019;-50.43355;187.0;-27.319609;-50.423612;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;187.3;-27.322772;-50.423004;187.89;-27.330225;-50.425358;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;188.7;-27.33416;-50.426616;189.04;-27.336862;-50.42723;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;189.4;-27.340221;-50.428203;189.82;-27.343613;-50.430137;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;190.034;-27.344983;-50.431729;190.35;-27.347307;-50.433309;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;191.006;-27.353086;-50.434854;191.6;-27.358238;-50.435463;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;191.8;-27.359897;-50.434499;192.108;-27.362332;-50.433652;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;192.3;-27.3639;-50.43336;195.63;-27.395573;-50.425673;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;197.75;-27.410171;-50.418557;199.63;-27.425452;-50.410478;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;200.3;-27.430915;-50.409488;201.12;-27.436555;-50.404968;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;201.8;-27.439568;-50.398311;202.38;-27.443144;-50.395262;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;203.05;-27.449132;-50.39621;204.095;-27.456951;-50.391565;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;204.2;-27.45852;-50.39102;204.75;-27.465478;-50.385975;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;205.45;-27.467971;-50.385094;208.555;-27.493203;-50.373333;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;209.2;-27.49753;-50.36837;214.27;-27.537342;-50.376196;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;214.6;-27.540294;-50.376232;215.285;-27.546104;-50.377012;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;215.8;-27.5512;-50.37711;216.377;-27.555821;-50.37694;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;216.7;-27.55913;-50.37692;223.535;-27.613749;-50.347595;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;224.021;-27.617773;-50.345665;224.374;-27.620739;-50.344466;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;224.4;-27.622575;-50.343596;225.0;-27.625827;-50.342025;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;225.5;-27.63054;-50.340596;226.29;-27.637178;-50.339406;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;226.6;-27.64018;-50.33897;226.87;-27.642554;-50.338496;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;228.1;-27.6527;-50.33683;228.3;-27.655278;-50.336485;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;228.7;-27.65941;-50.33646;229.03;-27.661861;-50.336303;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;230.57;-27.67602;-50.3359;230.825;-27.678063;-50.335656;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;231.3;-27.68266;-50.33533;231.8;-27.686734;-50.334864;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;232.3;-27.691191;-50.335883;234.984;-27.714861;-50.335177;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;235.4;-27.71909;-50.33585;235.748;-27.721596;-50.336202;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;236.35;-27.726933;-50.336244;236.572;-27.729035;-50.336058;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;237.1;-27.733734;-50.335758;237.47;-27.737176;-50.335587;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;238.15;-27.743318;-50.33533;240.7;-27.765834;-50.336254;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;241.4;-27.772495;-50.338429;247.905;-27.818522;-50.373367;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;248.6;-27.824275;-50.378148;251.437;-27.848074;-50.379718;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;251.95;-27.852246;-50.382106;251.82;-27.853998;-50.383117;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;252.447;-27.855911;-50.384909;252.74;-27.857832;-50.386622;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;253.8;-27.865193;-50.393864;255.7;-27.877911;-50.406205;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;255.8;-27.879402;-50.407744;256.277;-27.88157;-50.41048;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;256.435;-27.882056;-50.412249;257.27;-27.887823;-50.417156;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;257.79;-27.891241;-50.420738;259.0;-27.898162;-50.430172;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;259.3;-27.899905;-50.43248;260.13;-27.904882;-50.43869;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;260.6;-27.907286;-50.443079;261.178;-27.910573;-50.447007;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;261.8;-27.91589;-50.449115;262.124;-27.918833;-50.450182;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;262.4;-27.920941;-50.451675;263.395;-27.928714;-50.455964;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;263.65;-27.930878;-50.458906;264.29;-27.934029;-50.46706;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;264.95;-27.935781;-50.469337;265.35;-27.93857;-50.471694;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;265.8;-27.942957;-50.473347;266.14;-27.945313;-50.474235;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;266.7;-27.949112;-50.477377;268.447;-27.960409;-50.490322;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;269.517;-27.966377;-50.498785;270.895;-27.975061;-50.507285;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;271.125;-27.977246;-50.50943;271.425;-27.979398;-50.511512;116
AUTOPISTA PLANALTO SUL;2017;SC;Principal;Crescente;Sul;Ativo;;271.94;-27.982089;-50.515717;272.448;-27.985435;-50.519116;116
